concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
60000111	Diabetes	Condition	IPRD	Survey	s	IPRD.DE223	20120608	20991231	
60000112	Cholera	Condition	IPRD	Survey	s	IPRD.DE224	20120608	20991231	
60000113	Typhoid	Condition	IPRD	Survey	s	IPRD.DE225	20120608	20991231	
60000114	Long-lasting Insecticidal Nets (LLINs)	Drug	IPRD	Survey	s	IPRD.DE20	20120608	20991231	
60000115	IPTp-SP dose 4 provided	Drug	IPRD	Survey	s	IPRD.DE45	20120608	20991231	
60000116	IPTp-SP dose 5 provided	Drug	IPRD	Survey	s	IPRD.DE46	20120608	20991231	
60000117	IPTp-SP dose 6 provided	Drug	IPRD	Survey	s	IPRD.DE82	20120608	20991231	
60000118	IPTp-SP dose 7 provided	Drug	IPRD	Survey	s	IPRD.DE83	20120608	20991231	
60000119	IPTp-SP dose 8 provided	Drug	IPRD	Survey	s	IPRD.DE84	20120608	20991231	
60000120	TD1	Drug	IPRD	Survey	s	IPRD.DE120	20120608	20991231	
60000121	TD2	Drug	IPRD	Survey	s	IPRD.DE121	20120608	20991231	
60000122	TD3	Drug	IPRD	Survey	s	IPRD.DE122	20120608	20991231	
60000123	TD4	Drug	IPRD	Survey	s	IPRD.DE123	20120608	20991231	
60000124	TD5	Drug	IPRD	Survey	s	IPRD.DE124	20120608	20991231	
60000125	Human papillomavirus	Drug	IPRD	Survey	s	IPRD.DE131	20120608	20991231	
60000126	Measles 1	Drug	IPRD	Survey	s	IPRD.DE132	20120608	20991231	
60000127	Measles 2	Drug	IPRD	Survey	s	IPRD.DE133	20120608	20991231	
60000128	Measles 2	Drug	IPRD	Survey	s	IPRD.DE133	20120608	20991231	
60000129	MenAfrivac	Drug	IPRD	Survey	s	IPRD.DE134	20120608	20991231	
60000130	Yellow Fever	Drug	IPRD	Survey	s	IPRD.DE135	20120608	20991231	
60000131	Vitamin A1	Drug	IPRD	Survey	s	IPRD.DE136	20120608	20991231	
60000132	Vitamin A2	Drug	IPRD	Survey	s	IPRD.DE137	20120608	20991231	
60000133	OPV 0	Drug	IPRD	Survey	s	IPRD.DE138	20120608	20991231	
60000134	OPV 1	Drug	IPRD	Survey	s	IPRD.DE139	20120608	20991231	
60000135	OPV 2	Drug	IPRD	Survey	s	IPRD.DE140	20120608	20991231	
60000136	OPV 3	Drug	IPRD	Survey	s	IPRD.DE141	20120608	20991231	
60000137	IPV	Drug	IPRD	Survey	s	IPRD.DE142	20120608	20991231	
60000138	Penta 1	Drug	IPRD	Survey	s	IPRD.DE143	20120608	20991231	
60000139	Penta 2	Drug	IPRD	Survey	s	IPRD.DE144	20120608	20991231	
60000140	Penta 3	Drug	IPRD	Survey	s	IPRD.DE145	20120608	20991231	
60000141	PCV 1	Drug	IPRD	Survey	s	IPRD.DE146	20120608	20991231	
60000142	PCV 2	Drug	IPRD	Survey	s	IPRD.DE147	20120608	20991231	
60000143	PCV 3	Drug	IPRD	Survey	s	IPRD.DE148	20120608	20991231	
60000144	Rota 1	Drug	IPRD	Survey	s	IPRD.DE149	20120608	20991231	
60000145	Rota 2	Drug	IPRD	Survey	s	IPRD.DE150	20120608	20991231	
60000146	Rota 3	Drug	IPRD	Survey	s	IPRD.DE151	20120608	20991231	
60000147	BCG	Drug	IPRD	Survey	s	IPRD.DE152	20120608	20991231	
60000148	Hep B 0(Birth)	Drug	IPRD	Survey	s	IPRD.DE153	20120608	20991231	
60000152	Diabetes	Condition	IPRD	Survey	s	ANC.B6.DE90	20120608	20991231	
60000153	Kidney	Condition	IPRD	Survey	s	ANC.B6.DE97	20120608	20991231	
60000154	Operation/Surgery	Condition	IPRD	Survey	s	ANC.B6.DE72	20120608	20991231	
80000001	Booked	Observation	IPRD	Survey	s	IPRD.DE40	20120608	20991231	
80000002	<24hrs	Observation	IPRD	Survey	s	IPRD.DE43	20120608	20991231	
80000003	Vehicle (includes cars, buses, tricycle)	Observation	IPRD	Survey	s	IPRD.DE48	20120608	20991231	
80000004	Decreased	Observation	IPRD	Survey	s	ANC.B7.DE100	20120608	20991231	
80000005	Vertex	Observation	IPRD	Survey	s	ANC.B8.DE113	20120608	20991231	
80000006	Normal	Observation	IPRD	Survey	s	ANC.End.19	20120608	20991231	
80000007	4% Chlorhexidine (CHX) gel applied to cord	Observation	IPRD	Survey	s	IPRD.DE72	20120608	20991231	
80000008	Baby put to breast in skin-to-skin with mother within 1 hour of birth	Observation	IPRD	Survey	s	IPRD.DE75	20120608	20991231	
80000009	Cord clamped/cut 1 minute	Observation	IPRD	Survey	s	IPRD.DE69	20120608	20991231	
80000011	Positive	Observation	IPRD	Survey	s	ANC.B9.DE30	20120608	20991231	
80000012	Hepatitis C positive	Observation	IPRD	Survey	s	ANC.B9.DE75	20120608	20991231	
80000013	Hepatitis B negative	Observation	IPRD	Survey	s	ANC.B9.DE73	20120608	20991231	
80000014	Syphilis negative	Observation	IPRD	Survey	s	ANC.B9.DE109	20120608	20991231	
80000015	+	Observation	IPRD	Survey	s	ANC.B9.DE152	20120608	20991231	
80000016	0	Observation	IPRD	Survey	s	ANC.B9.DE145	20120608	20991231	
80000017	Convulsions	Observation	IPRD	Survey	s	ANC.B6.DE41	20120608	20991231	
80000018	D - Dead	Observation	IPRD	Survey	s	IPRD.DE192	20120608	20991231	
80000019	Birth weight <2.5kg and admitted on KMC	Observation	IPRD	Survey	s	IPRD.DE117	20120608	20991231	
80000020	Syphilis positive	Observation	IPRD	Survey	s	ANC.B9.DE108	20120608	20991231	
80000021	A	Observation	IPRD	Survey	s	ANC.B9.DE25	20120608	20991231	
80000022	Hepatitis C negative	Observation	IPRD	Survey	s	ANC.B9.DE76	20120608	20991231	
80000023	0	Observation	IPRD	Survey	s	ANC.B9.DE151	20120608	20991231	
80000024	Negative	Observation	IPRD	Survey	s	ANC.B9.DE31	20120608	20991231	
80000025	Hepatitis B positive	Observation	IPRD	Survey	s	ANC.B9.DE72	20120608	20991231	
80000026	Antepartum haemorrhage	Observation	IPRD	Survey	s	ANC.End.28	20120608	20991231	
80000027	HIV positive	Observation	IPRD	Survey	s	ANC.B9.DE42	20120608	20991231	
80000028	Fresh	Observation	IPRD	Survey	s	IPRD.DE64	20120608	20991231	
80000029	Had four pregnancies carried to term	Observation	IPRD	Survey	s	IPRD.DE86	20120608	20991231	
80000030	Revisit	Observation	IPRD	Survey	s	IPRD.DE92	20120608	20991231	
80000031	First Visit	Observation	IPRD	Survey	s	IPRD.DE91	20120608	20991231	
80000032	DC - Discharged	Observation	IPRD	Survey	s	IPRD.DE190	20120608	20991231	
80000033	1 Day	Observation	IPRD	Survey	s	IPRD.DE102	20120608	20991231	
80000034	RO - Referred Out	Observation	IPRD	Survey	s	IPRD.DE129	20120608	20991231	
80000035	Absent	Observation	IPRD	Survey	s	ANC.B7.DE101	20120608	20991231	
80000036	>24hrs	Observation	IPRD	Survey	s	IPRD.DE44	20120608	20991231	
80000037	O	Observation	IPRD	Survey	s	ANC.B9.DE28	20120608	20991231	
80000038	Assisted Delivery	Observation	IPRD	Survey	s	IPRD.DE30	20120608	20991231	
80000039	Retained Product of Conception	Observation	IPRD	Survey	s	IPRD.DE34	20120608	20991231	
80000040	Foul smelling discharge	Observation	IPRD	Survey	s	ANC.B5.DE6	20120608	20991231	
80000042	Not Treated	Observation	IPRD	Survey	s	IPRD.DE126	20120608	20991231	
80000043	The client was referred for Oral Contraceptives	Observation	IPRD	Survey	s	IPRD.DE161	20120608	20991231	
80000044	Mother was counselled but declined	Observation	IPRD	Survey	s	IPRD.DE80	20120608	20991231	
80000046	Routine	Observation	IPRD	Survey	s	IPRD.DE98	20120608	20991231	
80000047	4-7 Days	Observation	IPRD	Survey	s	IPRD.DE104	20120608	20991231	
80000048	Emergency Contraception	Observation	IPRD	Survey	s	LA27921-8	20120608	20991231	
80000049	Grade 2 or (++): oedema in both feet and legs	Observation	IPRD	Survey	s	IPRD.DE176	20120608	20991231	
80000050	Macerated	Observation	IPRD	Survey	s	IPRD.DE65	20120608	20991231	
80000051	ABC - Absconded	Observation	IPRD	Survey	s	IPRD.DE189	20120608	20991231	
80000052	Exclusive breastfeeding	Observation	IPRD	Survey	s	IPRD.DE13	20120608	20991231	
80000053	Bilateral Pitting Oedem - Not Present	Observation	IPRD	Survey	s	IPRD.DE178	20120608	20991231	
80000054	Postpartum haemorrhage	Observation	IPRD	Survey	s	ANC.End.27	20120608	20991231	
80000055	BreastFeeding with other food	Observation	IPRD	Survey	s	IPRD.DE171	20120608	20991231	
80000056	Usual	Observation	IPRD	Survey	s	ANC.B7.DE.99	20120608	20991231	
80000057	Grade 3 or (+++): oedema in both feet, in legs, hands or face (generalized)	Observation	IPRD	Survey	s	IPRD.DE177	20120608	20991231	
80000058	Extreme Vomiting	Observation	IPRD	Survey	s	ANC.B7.DE42	20120608	20991231	
80000060	Eclampsia	Observation	IPRD	Survey	s	ANC.End.35	20120608	20991231	
80000061	Obstructed labour	Observation	IPRD	Survey	s	ANC.End.32	20120608	20991231	
80000062	Fever	Observation	IPRD	Survey	s	ANC.B5.DE17	20120608	20991231	
80000063	Bleeding PV	Observation	IPRD	Survey	s	ANC.B5.DE41	20120608	20991231	
80000064	Breathlessness	Observation	IPRD	Survey	s	ANC.B7.DE22	20120608	20991231	
80000065	+	Observation	IPRD	Survey	s	ANC.B9.DE146	20120608	20991231	
80000066	Abnormal Biochemical Parameters	Observation	IPRD	Survey	s	IPRD.DE7	20120608	20991231	
80000067	Swelling of legs	Observation	IPRD	Survey	s	ANC.B8.DE99	20120608	20991231	
80000068	Pre-eclampsia	Observation	IPRD	Survey	s	ANC.End.34	20120608	20991231	
80000069	Prolonged Labour	Observation	IPRD	Survey	s	IPRD.DE35	20120608	20991231	
80000070	Mother was counselled and chose Depo-Provera	Observation	IPRD	Survey	s	IPRD.DE79	20120608	20991231	
80000071	Sepsis	Observation	IPRD	Survey	s	IPRD.DE37	20120608	20991231	
80000072	Ruptured Uterus	Observation	IPRD	Survey	s	IPRD.DE36	20120608	20991231	
80000073	Abortion	Observation	IPRD	Survey	s	IPRD.DE38	20120608	20991231	
80000097	Syphilis test conducted	Procedure	IPRD	Survey	s	ANC.B9.DE96	20120608	20991231	
80000098	Hepatitis B test conducted	Procedure	IPRD	Survey	s	ANC.B9.DE60	20120608	20991231	
80000099	Blood haemoglobin test conducted	Procedure	IPRD	Survey	s	ANC.B9.DE175	20120608	20991231	
80000100	hepatitis C test conducted	Procedure	IPRD	Survey	s	ANC.B9.DE78	20120608	20991231	
80000101	Counselling conducted on hepatitis B positive	Procedure	IPRD	Survey	s	ANC.B10.DE79	20120608	20991231	
80000102	Syphilis counselling, treatment and further testing	Procedure	IPRD	Survey	s	ANC.B10.DE82	20120608	20991231	
80000103	Counselling conducted on hepatitis C positive	Procedure	IPRD	Survey	s	ANC.B10.DE80	20120608	20991231	
80000104	Early initiation of breastfeeding	Procedure	IPRD	Survey	s	ANC.B10.DE164	20120608	20991231	
80000105	HIV test conducted	Procedure	IPRD	Survey	s	hiv-test-conducted	20120608	20991231	
80000106	Malaria test conducted	Procedure	IPRD	Survey	s	Malaria-test-conducted	20120608	20991231	
80000107	Sickle test conducted	Procedure	IPRD	Survey	s	sickle-cell-test-conducted	20120608	20991231	
80000108	HbsAg test conducted	Procedure	IPRD	Survey	s	hbsAg-test-conducted	20120608	20991231	
80000109	Urine test conducted	Procedure	IPRD	Survey	s	completed	20120608	20991231	
